Year,Country,Gold,Silver,Bronze,Total,Rank,NumMedals,Country Code,Pop,locCity
2008,Somalia,0,0,0,0,0,954,SOM,9140259,Beijing
2008,South Africa,0,1,0,1,75,954,ZAF,48793022,Beijing
2008,South Sudan,0,0,0,0,0,954,SSD,9118386,Beijing
2008,Spain,5,10,3,18,14,954,ESP,45555716,Beijing
2008,Sri Lanka,0,0,0,0,0,954,LKA,20217000,Beijing
2008,St. Kitts and Nevis,0,0,0,0,0,954,KNA,51110,Beijing
2008,St. Lucia,0,0,0,0,0,954,LCA,172734,Beijing
2008,St. Martin (French part),0,0,0,0,0,954,MAF,29376,Beijing
2008,St. Vincent and the Grenadines,0,0,0,0,0,954,VCT,109158,Beijing
2008,Sudan,0,1,0,1,73,954,SDN,34040065,Beijing
2008,Suriname,0,0,0,0,0,954,SUR,515372,Beijing
2008,Swaziland,0,0,0,0,0,954,SWZ,1153929,Beijing
2008,Sweden,0,4,1,5,41,954,SWE,9219637,Beijing
2008,Switzerland,2,1,4,7,29,954,CHE,7647675,Beijing
2008,Syrian Arab Republic,0,0,0,0,0,954,SYR,20346056,Beijing
2008,Tajikistan,0,1,1,2,63,954,TJK,7275252,Beijing
2008,Tanzania,0,0,0,0,0,954,TZA,42353790,Beijing
2008,Thailand,2,2,0,4,44,954,THA,66185340,Beijing
2008,Timor-Leste,0,0,0,0,0,954,TMP,1077911,Beijing
2008,Togo,0,0,1,1,86,954,TGO,5987491,Beijing
2008,Tonga,0,0,0,0,0,954,TON,102947,Beijing
2008,Trinidad and Tobago,0,2,0,2,62,954,TTO,1316449,Beijing
2008,Tunisia,1,0,0,1,71,954,TUN,10328900,Beijing
2008,Turkey,1,4,3,8,26,954,TUR,70363511,Beijing
2008,Turkmenistan,0,0,0,0,0,954,TKM,4917543,Beijing
2008,Turks and Caicos Islands,0,0,0,0,0,954,TCA,29481,Beijing
2008,Tuvalu,0,0,0,0,0,954,TUV,9788,Beijing
2008,Uganda,0,0,0,0,0,954,UGA,31778799,Beijing
2008,Ukraine,7,5,15,27,10,954,UKR,46258200,Beijing
2008,United Arab Emirates,0,0,0,0,0,954,ARE,6798635,Beijing
2008,England,19,13,15,47,4,954,GBR,61393521,Beijing
2008,United States,36,38,36,110,1,954,USA,304093966,Beijing
2008,Uruguay,0,0,0,0,0,954,URY,3348898,Beijing
2008,Uzbekistan,1,2,3,6,36,954,UZB,27302800,Beijing
2008,Vanuatu,0,0,0,0,0,954,VUT,225398,Beijing
2008,"Venezuela, RB",0,0,1,1,83,954,VEN,28120312,Beijing
2008,Vietnam,0,1,0,1,72,954,VNM,85122300,Beijing
2008,Virgin Islands (U.S.),0,0,0,0,0,954,VIR,107091,Beijing
2008,West Bank and Gaza,0,0,0,0,0,954,WBG,3596688,Beijing
2008,"Yemen, Rep.",0,0,0,0,0,954,YEM,21703571,Beijing
2008,Zambia,0,0,0,0,0,954,ZMB,12456527,Beijing
2008,Zimbabwe,1,3,0,4,46,954,ZWE,12784041,Beijing
2012,Afghanistan,0,0,1,1,80,960,AFG,29824536,London
2012,Albania,0,0,0,0,0,960,ALB,3162083,London
2012,Algeria,1,0,0,1,69,960,DZA,38481705,London
2012,American Samoa,0,0,0,0,0,960,ASM,55128,London
2012,Andorra,0,0,0,0,0,960,ADO,78360,London
2012,Angola,0,0,0,0,0,960,AGO,20820525,London
2012,Antigua and Barbuda,0,0,0,0,0,960,ATG,89069,London
2012,Argentina,1,1,2,4,45,960,ARG,41086927,London
2012,Armenia,0,1,2,3,53,960,ARM,2969081,London
2012,Aruba,0,0,0,0,0,960,ABW,102384,London
2012,Australia,7,16,12,35,7,960,AUS,22683600,London
2012,Austria,0,0,0,0,0,960,AUT,8462446,London
2012,Azerbaijan,2,2,6,10,25,960,AZE,9297507,London
2012,"Bahamas, The",1,0,0,1,71,960,BHS,371960,London
2012,Bahrain,0,0,1,1,82,960,BHR,1317827,London
2012,Bangladesh,0,0,0,0,0,960,BGD,154695368,London
2012,Barbados,0,0,0,0,0,960,BRB,283221,London
2012,Belarus,2,5,5,12,22,960,BLR,9464000,London
2012,Belgium,0,1,2,3,52,960,BEL,11142157,London
2012,Belize,0,0,0,0,0,960,BLZ,324060,London
2012,Benin,0,0,0,0,0,960,BEN,10050702,London
2012,Bermuda,0,0,0,0,0,960,BMU,64806,London
2012,Bhutan,0,0,0,0,0,960,BTN,741822,London
2012,Bolivia,0,0,0,0,0,960,BOL,10496285,London
2012,Bosnia and Herzegovina,0,0,0,0,0,960,BIH,3833916,London
2012,Botswana,0,1,0,1,74,960,BWA,2003910,London
2012,Brazil,3,5,9,17,16,960,BRA,198656019,London
2012,Brunei Darussalam,0,0,0,0,0,960,BRN,412238,London
2012,Bulgaria,0,1,1,2,62,960,BGR,7304632,London
2012,Burkina Faso,0,0,0,0,0,960,BFA,16460141,London
2012,Burundi,0,0,0,0,0,960,BDI,9849569,London
2012,Cambodia,0,0,0,0,0,960,KHM,14864646,London
2012,Cameroon,0,0,0,0,0,960,CMR,21699631,London
2012,Canada,1,5,12,18,14,960,CAN,34880491,London
2012,Cape Verde,0,0,0,0,0,960,CPV,494401,London
2012,Cayman Islands,0,0,0,0,0,960,CYM,57570,London
2012,Central African Republic,0,0,0,0,0,960,CAF,4525209,London
2012,Chad,0,0,0,0,0,960,TCD,12448175,London
2012,Channel Islands,0,0,0,0,0,960,CHI,161235,London
2012,Chile,0,0,0,0,0,960,CHL,17464814,London
2012,China,38,27,23,88,2,960,CHN,1350695000,London
2012,Colombia,1,3,4,8,30,960,COL,47704427,London
2012,Comoros,0,0,0,0,0,960,COM,717503,London
2012,"Congo, Dem. Rep.",0,0,0,0,0,960,ZAR,65705093,London
2012,"Congo, Rep.",0,0,0,0,0,960,COG,4337051,London
2012,Costa Rica,0,0,0,0,0,960,CRI,4805295,London
2012,Cote d'Ivoire,0,0,0,0,0,960,CIV,19839750,London
2012,Croatia,3,1,2,6,36,960,HRV,4267000,London
2012,Cuba,5,3,6,14,17,960,CUB,11270957,London
2012,Curacao,0,0,0,0,0,960,CUW,151892,London
2012,Cyprus,0,1,0,1,77,960,CYP,1128994,London
2012,Czech Republic,4,3,3,10,24,960,CZE,10514810,London
2012,Denmark,2,4,3,9,28,960,DNK,5590478,London
2012,Djibouti,0,0,0,0,0,960,DJI,859652,London
2012,Dominica,0,0,0,0,0,960,DMA,71684,London
2012,Dominican Republic,1,1,0,2,55,960,DOM,10276621,London
2012,Ecuador,0,0,0,0,0,960,ECU,15492264,London
2012,"Egypt, Arab Rep.",0,2,0,2,57,960,EGY,80721874,London
2012,El Salvador,0,0,0,0,0,960,SLV,6297394,London
2012,Equatorial Guinea,0,0,0,0,0,960,GNQ,736296,London
2012,Eritrea,0,0,0,0,0,960,ERI,6130922,London
2012,Estonia,0,1,1,2,61,960,EST,1339396,London
2012,Ethiopia,3,1,3,7,31,960,ETH,91728849,London
2012,Faeroe Islands,0,0,0,0,0,960,FRO,49506,London
2012,Fiji,0,0,0,0,0,960,FJI,874742,London
2012,Finland,0,1,2,3,54,960,FIN,5414293,London
2012,France,11,11,12,34,8,960,FRA,65696689,London
2012,French Polynesia,0,0,0,0,0,960,PYF,273814,London
2012,Gabon,0,1,0,1,78,960,GAB,1632572,London
2012,"Gambia, The",0,0,0,0,0,960,GMB,1791225,London
2012,Georgia,1,3,3,7,33,960,GEO,4511800,London
2012,Germany,11,19,14,44,5,960,DEU,81889839,London
2012,Ghana,0,0,0,0,0,960,GHA,25366462,London
2012,Greece,0,0,2,2,64,960,GRC,11280167,London
2012,Greenland,0,0,0,0,0,960,GRL,56840,London
2012,Grenada,1,0,0,1,68,960,GRD,105483,London
2012,Guam,0,0,0,0,0,960,GUM,162810,London
2012,Guatemala,0,1,0,1,73,960,GTM,15082831,London
2012,Guinea,0,0,0,0,0,960,GIN,11451273,London
2012,Guinea-Bissau,0,0,0,0,0,960,GNB,1663558,London
2012,Guyana,0,0,0,0,0,960,GUY,795369,London
2012,Haiti,0,0,0,0,0,960,HTI,10173775,London
2012,Honduras,0,0,0,0,0,960,HND,7935846,London
2012,"Hong Kong SAR, China",0,0,1,1,84,960,HKG,7154600,London
2012,Hungary,8,4,6,18,13,960,HUN,9943755,London
2012,Iceland,0,0,0,0,0,960,ISL,320137,London
2012,India,0,2,4,6,37,960,IND,1236686732,London
2012,Indonesia,0,1,1,2,59,960,IDN,246864191,London
2012,"Iran, Islamic Rep.",4,5,3,12,20,960,IRN,76424443,London
2012,Iraq,0,0,0,0,0,960,IRQ,32578209,London
2012,Ireland,1,1,3,5,40,960,IRL,4588798,London
2012,Isle of Man,0,0,0,0,0,960,IMY,85284,London
2012,Israel,0,0,0,0,0,960,ISR,7907900,London
2012,Italy,8,9,11,28,10,960,ITA,60917978,London
2012,Jamaica,4,4,4,12,21,960,JAM,2712100,London
2012,Japan,7,14,17,38,6,960,JPN,127561489,London
2012,Jordan,0,0,0,0,0,960,JOR,6318000,London
2012,Kazakhstan,7,1,5,13,18,960,KAZ,16797459,London
2012,Kenya,2,4,5,11,23,960,KEN,43178141,London
2012,Kiribati,0,0,0,0,0,960,KIR,100786,London
2012,"Korea, Dem. Rep.",4,0,2,6,34,960,PRK,24763188,London
2012,"Korea, Rep.",13,8,7,28,9,960,KOR,50004000,London
2012,Kosovo,0,0,0,0,0,960,KSV,1806366,London
2012,Kuwait,0,0,1,1,79,960,KWT,3250496,London
2012,Kyrgyz Republic,0,0,0,0,0,960,KGZ,5582100,London
2012,Lao PDR,0,0,0,0,0,960,LAO,6645827,London
2012,Latvia,1,0,1,2,56,960,LVA,2025473,London
2012,Lebanon,0,0,0,0,0,960,LBN,4424888,London
2012,Lesotho,0,0,0,0,0,960,LSO,2051545,London
2012,Liberia,0,0,0,0,0,960,LBR,4190435,London
2012,Libya,0,0,0,0,0,960,LBY,6154623,London
2012,Liechtenstein,0,0,0,0,0,960,LIE,36656,London
2012,Lithuania,2,1,2,5,39,960,LTU,2985509,London
2012,Luxembourg,0,0,0,0,0,960,LUX,531441,London
2012,"Macao SAR, China",0,0,0,0,0,960,MAC,556783,London
2012,"Macedonia, FYR",0,0,0,0,0,960,MKD,2105575,London
2012,Madagascar,0,0,0,0,0,960,MDG,22293914,London
2012,Malawi,0,0,0,0,0,960,MWI,15906483,London
2012,Malaysia,0,1,1,2,63,960,MYS,29239927,London
2012,Maldives,0,0,0,0,0,960,MDV,338442,London
2012,Mali,0,0,0,0,0,960,MLI,14853572,London
2012,Malta,0,0,0,0,0,960,MLT,418366,London
2012,Marshall Islands,0,0,0,0,0,960,MHL,52555,London
2012,Mauritania,0,0,0,0,0,960,MRT,3796141,London
2012,Mauritius,0,0,0,0,0,960,MUS,1291456,London
2012,Mexico,1,3,3,7,32,960,MEX,120847477,London
2012,"Micronesia, Fed. Sts.",0,0,0,0,0,960,FSM,103395,London
2012,Moldova,0,0,2,2,66,960,MDA,3559541,London
2012,Monaco,0,0,0,0,0,960,MCO,37579,London
2012,Mongolia,0,2,3,5,41,960,MNG,2796484,London
2012,Montenegro,0,1,0,1,76,960,MNE,621081,London
2012,Morocco,0,0,1,1,81,960,MAR,32521143,London
2012,Mozambique,0,0,0,0,0,960,MOZ,25203395,London
2012,Myanmar,0,0,0,0,0,960,MMR,52797319,London
2012,Namibia,0,0,0,0,0,960,NAM,2259393,London
2012,Nepal,0,0,0,0,0,960,NPL,27474377,London
2012,Netherlands,6,6,8,20,11,960,NLD,16767705,London
2012,New Caledonia,0,0,0,0,0,960,NCL,258121,London
2012,New Zealand,6,2,5,13,19,960,NZL,4433100,London
2012,Nicaragua,0,0,0,0,0,960,NIC,5991733,London
2012,Niger,0,0,0,0,0,960,NER,17157042,London
2012,Nigeria,0,0,0,0,0,960,NGA,168833776,London
2012,Northern Mariana Islands,0,0,0,0,0,960,MNP,53305,London
2012,Norway,2,1,1,4,43,960,NOR,5018869,London
2012,Oman,0,0,0,0,0,960,OMN,3314001,London
2012,Pakistan,0,0,0,0,0,960,PAK,179160111,London
2012,Palau,0,0,0,0,0,960,PLW,20754,London
2012,Panama,0,0,0,0,0,960,PAN,3802281,London
2012,Papua New Guinea,0,0,0,0,0,960,PNG,7167010,London
2012,Paraguay,0,0,0,0,0,960,PRY,6687361,London
2012,Peru,0,0,0,0,0,960,PER,29987800,London
2012,Philippines,0,0,0,0,0,960,PHL,96706764,London
2012,Poland,2,2,6,10,26,960,POL,38542737,London
2012,Portugal,0,1,0,1,75,960,PRT,10526703,London
2012,Puerto Rico,0,1,1,2,60,960,PRI,3667084,London
2012,Qatar,0,0,2,2,67,960,QAT,2050514,London
2012,Romania,2,5,2,9,27,960,ROM,21326905,London
2012,Russia,24,26,32,82,3,960,RUS,143533000,London
2012,Rwanda,0,0,0,0,0,960,RWA,11457801,London
2012,Samoa,0,0,0,0,0,960,WSM,188889,London
2012,San Marino,0,0,0,0,0,960,SMR,31247,London
2012,Sao Tome and Principe,0,0,0,0,0,960,STP,188098,London
2012,Saudi Arabia,0,0,1,1,85,960,SAU,28287855,London
2012,Senegal,0,0,0,0,0,960,SEN,13726021,London
2012,Serbia,1,1,2,4,46,960,SRB,7223887,London
2012,Seychelles,0,0,0,0,0,960,SYC,87785,London
2012,Sierra Leone,0,0,0,0,0,960,SLE,5978727,London
2012,Singapore,0,0,2,2,65,960,SGP,5312400,London
2012,Sint Maarten (Dutch part),0,0,0,0,0,960,SXM,39088,London
2012,Slovak Republic,0,1,3,4,48,960,SVK,5410267,London
2012,Slovenia,1,1,2,4,44,960,SVN,2058152,London
2012,Solomon Islands,0,0,0,0,0,960,SLB,549598,London
2012,Somalia,0,0,0,0,0,960,SOM,10195134,London
2012,South Africa,3,2,1,6,35,960,ZAF,51189307,London
2012,South Sudan,0,0,0,0,0,960,SSD,10837527,London
2012,Spain,3,10,4,17,15,960,ESP,46217961,London
2012,Sri Lanka,0,0,0,0,0,960,LKA,20328000,London
2012,St. Kitts and Nevis,0,0,0,0,0,960,KNA,53584,London
2012,St. Lucia,0,0,0,0,0,960,LCA,180870,London
2012,St. Martin (French part),0,0,0,0,0,960,MAF,30959,London
2012,St. Vincent and the Grenadines,0,0,0,0,0,960,VCT,109373,London
2012,Sudan,0,0,0,0,0,960,SDN,37195349,London
2012,Suriname,0,0,0,0,0,960,SUR,534541,London
2012,Swaziland,0,0,0,0,0,960,SWZ,1230985,London
2012,Sweden,1,4,3,8,29,960,SWE,9516617,London
2012,Switzerland,2,2,0,4,42,960,CHE,7997152,London
2012,Syrian Arab Republic,0,0,0,0,0,960,SYR,22399254,London
2012,Tajikistan,0,0,1,1,83,960,TJK,8008990,London
2012,Tanzania,0,0,0,0,0,960,TZA,47783107,London
2012,Thailand,0,2,1,3,51,960,THA,66785001,London
2012,Timor-Leste,0,0,0,0,0,960,TMP,1210233,London
2012,Togo,0,0,0,0,0,960,TGO,6642928,London
2012,Tonga,0,0,0,0,0,960,TON,104941,London
2012,Trinidad and Tobago,1,0,3,4,47,960,TTO,1337439,London
2012,Tunisia,1,1,1,3,49,960,TUN,10777500,London
2012,Turkey,2,2,1,5,38,960,TUR,73997128,London
2012,Turkmenistan,0,0,0,0,0,960,TKM,5172931,London
2012,Turks and Caicos Islands,0,0,0,0,0,960,TCA,32427,London
2012,Tuvalu,0,0,0,0,0,960,TUV,9860,London
2012,Uganda,1,0,0,1,70,960,UGA,36345860,London
2012,Ukraine,6,5,9,20,12,960,UKR,45593300,London
2012,United Arab Emirates,0,0,0,0,0,960,ARE,9205651,London
2012,England,29,17,19,65,4,960,GBR,63227526,London
2012,United States,46,29,29,104,1,960,USA,313914040,London
2012,Uruguay,0,0,0,0,0,960,URY,3395253,London
2012,Uzbekistan,1,0,2,3,50,960,UZB,29776850,London
2012,Vanuatu,0,0,0,0,0,960,VUT,247262,London
2012,"Venezuela, RB",1,0,0,1,72,960,VEN,29954782,London
2012,Vietnam,0,0,0,0,0,960,VNM,88775500,London
2012,Virgin Islands (U.S.),0,0,0,0,0,960,VIR,105275,London
2012,West Bank and Gaza,0,0,0,0,0,960,WBG,4046901,London
2012,"Yemen, Rep.",0,0,0,0,0,960,YEM,23852409,London
2012,Zambia,0,0,0,0,0,960,ZMB,14075099,London
2012,Zimbabwe,0,0,0,0,0,960,ZWE,13724317,London
